surface_a,surface_b,token_similarity,char_similarity,decision_zone,proposed_decision,ground_truth_decision,outcome,correct,pair_type
Heritage_Board_Sigma_Group,Vanguard_Alliance_Nu_Group,0.143,0.538,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Unity_Coalition_Omega,Unity_Coalition_Omega_Group,0.75,0.875,auto_merge,merge,merge,correct_auto_merge,True,true_alias
Unity_Coalition_Omega,Frontier_Institute_Theta,0.0,0.222,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Unity_Coalition_Omega,Frontier_Institute_Theta_Group,0.0,0.196,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Unity_Coalition_Omega,Summit_Trust_Lambda,0.0,0.35,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Unity_Coalition_Omega,Summit_Trust_Lambda_Group,0.0,0.217,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Unity_Coalition_Omega,Pioneer_Society_Kappa,0.0,0.333,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Unity_Coalition_Omega,Pioneer_Society_Kappa_Group,0.0,0.25,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Unity_Coalition_Omega,Kappa_Pioneer_Network,0.0,0.286,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Unity_Coalition_Omega,Anchor_Union_Zeta,0.0,0.421,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Unity_Coalition_Omega,Anchor_Union_Zeta_Group,0.0,0.318,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Unity_Coalition_Omega,Beacon_Partnership_Eta,0.0,0.279,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Unity_Coalition_Omega,Beacon_Partnership_Eta_Group,0.0,0.204,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Unity_Coalition_Omega,Cardinal_Assembly_Iota,0.0,0.279,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Unity_Coalition_Omega,Cardinal_Assembly_Iota_Group,0.0,0.286,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Unity_Coalition_Omega,Meridian_Foundation_Mu,0.0,0.419,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Unity_Coalition_Omega,Meridian_Foundation_Mu_Group,0.0,0.367,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Unity_Coalition_Omega,Vanguard_Alliance_Nu,0.0,0.341,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Unity_Coalition_Omega,Vanguard_Alliance_Nu_Group,0.0,0.255,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Unity_Coalition_Omega_Group,Frontier_Institute_Theta,0.0,0.196,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Unity_Coalition_Omega_Group,Frontier_Institute_Theta_Group,0.143,0.456,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Unity_Coalition_Omega_Group,Summit_Trust_Lambda,0.0,0.304,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Unity_Coalition_Omega_Group,Summit_Trust_Lambda_Group,0.143,0.5,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Unity_Coalition_Omega_Group,Pioneer_Society_Kappa,0.0,0.292,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Unity_Coalition_Omega_Group,Pioneer_Society_Kappa_Group,0.143,0.481,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Unity_Coalition_Omega_Group,Kappa_Pioneer_Network,0.0,0.292,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Unity_Coalition_Omega_Group,Anchor_Union_Zeta,0.0,0.364,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Unity_Coalition_Omega_Group,Anchor_Union_Zeta_Group,0.143,0.56,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Unity_Coalition_Omega_Group,Beacon_Partnership_Eta,0.0,0.245,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Unity_Coalition_Omega_Group,Beacon_Partnership_Eta_Group,0.143,0.436,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Unity_Coalition_Omega_Group,Cardinal_Assembly_Iota,0.0,0.245,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Unity_Coalition_Omega_Group,Cardinal_Assembly_Iota_Group,0.143,0.436,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Unity_Coalition_Omega_Group,Meridian_Foundation_Mu,0.0,0.408,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Unity_Coalition_Omega_Group,Meridian_Foundation_Mu_Group,0.143,0.545,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Unity_Coalition_Omega_Group,Vanguard_Alliance_Nu,0.0,0.34,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Unity_Coalition_Omega_Group,Vanguard_Alliance_Nu_Group,0.143,0.491,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Frontier_Institute_Theta,Frontier_Institute_Theta_Group,0.75,0.889,auto_merge,merge,merge,correct_auto_merge,True,true_alias
Frontier_Institute_Theta,Summit_Trust_Lambda,0.0,0.233,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Frontier_Institute_Theta,Summit_Trust_Lambda_Group,0.0,0.122,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Frontier_Institute_Theta,Pioneer_Society_Kappa,0.0,0.4,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Frontier_Institute_Theta,Pioneer_Society_Kappa_Group,0.0,0.353,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Frontier_Institute_Theta,Kappa_Pioneer_Network,0.0,0.356,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Frontier_Institute_Theta,Anchor_Union_Zeta,0.0,0.341,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Frontier_Institute_Theta,Anchor_Union_Zeta_Group,0.0,0.298,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Frontier_Institute_Theta,Beacon_Partnership_Eta,0.0,0.391,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Frontier_Institute_Theta,Beacon_Partnership_Eta_Group,0.0,0.346,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Frontier_Institute_Theta,Cardinal_Assembly_Iota,0.0,0.304,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Frontier_Institute_Theta,Cardinal_Assembly_Iota_Group,0.0,0.115,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Frontier_Institute_Theta,Meridian_Foundation_Mu,0.0,0.217,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Frontier_Institute_Theta,Meridian_Foundation_Mu_Group,0.0,0.154,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Frontier_Institute_Theta,Vanguard_Alliance_Nu,0.0,0.182,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Frontier_Institute_Theta,Vanguard_Alliance_Nu_Group,0.0,0.12,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Frontier_Institute_Theta_Group,Summit_Trust_Lambda,0.0,0.204,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Frontier_Institute_Theta_Group,Summit_Trust_Lambda_Group,0.143,0.4,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Frontier_Institute_Theta_Group,Pioneer_Society_Kappa,0.0,0.392,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Frontier_Institute_Theta_Group,Pioneer_Society_Kappa_Group,0.143,0.526,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Frontier_Institute_Theta_Group,Kappa_Pioneer_Network,0.0,0.353,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Frontier_Institute_Theta_Group,Anchor_Union_Zeta,0.0,0.298,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Frontier_Institute_Theta_Group,Anchor_Union_Zeta_Group,0.143,0.491,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Frontier_Institute_Theta_Group,Beacon_Partnership_Eta,0.0,0.346,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Frontier_Institute_Theta_Group,Beacon_Partnership_Eta_Group,0.143,0.517,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Frontier_Institute_Theta_Group,Cardinal_Assembly_Iota,0.0,0.269,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Frontier_Institute_Theta_Group,Cardinal_Assembly_Iota_Group,0.143,0.448,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Frontier_Institute_Theta_Group,Meridian_Foundation_Mu,0.0,0.192,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Frontier_Institute_Theta_Group,Meridian_Foundation_Mu_Group,0.143,0.379,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Frontier_Institute_Theta_Group,Vanguard_Alliance_Nu,0.0,0.2,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Frontier_Institute_Theta_Group,Vanguard_Alliance_Nu_Group,0.143,0.357,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Summit_Trust_Lambda,Summit_Trust_Lambda_Group,0.75,0.864,auto_merge,merge,merge,correct_auto_merge,True,true_alias
Summit_Trust_Lambda,Pioneer_Society_Kappa,0.0,0.3,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Summit_Trust_Lambda,Pioneer_Society_Kappa_Group,0.0,0.087,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Summit_Trust_Lambda,Kappa_Pioneer_Network,0.0,0.15,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Summit_Trust_Lambda,Anchor_Union_Zeta,0.0,0.222,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Summit_Trust_Lambda,Anchor_Union_Zeta_Group,0.0,0.286,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Summit_Trust_Lambda,Beacon_Partnership_Eta,0.0,0.195,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Summit_Trust_Lambda,Beacon_Partnership_Eta_Group,0.0,0.085,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Summit_Trust_Lambda,Cardinal_Assembly_Iota,0.0,0.244,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Summit_Trust_Lambda,Cardinal_Assembly_Iota_Group,0.0,0.213,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Summit_Trust_Lambda,Meridian_Foundation_Mu,0.0,0.146,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Summit_Trust_Lambda,Meridian_Foundation_Mu_Group,0.0,0.128,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Summit_Trust_Lambda,Vanguard_Alliance_Nu,0.0,0.205,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Summit_Trust_Lambda,Vanguard_Alliance_Nu_Group,0.0,0.222,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Summit_Trust_Lambda_Group,Pioneer_Society_Kappa,0.0,0.261,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Summit_Trust_Lambda_Group,Pioneer_Society_Kappa_Group,0.143,0.462,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Summit_Trust_Lambda_Group,Kappa_Pioneer_Network,0.0,0.217,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Summit_Trust_Lambda_Group,Anchor_Union_Zeta,0.0,0.19,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Summit_Trust_Lambda_Group,Anchor_Union_Zeta_Group,0.143,0.417,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Summit_Trust_Lambda_Group,Beacon_Partnership_Eta,0.0,0.17,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Summit_Trust_Lambda_Group,Beacon_Partnership_Eta_Group,0.143,0.377,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Summit_Trust_Lambda_Group,Cardinal_Assembly_Iota,0.0,0.213,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Summit_Trust_Lambda_Group,Cardinal_Assembly_Iota_Group,0.143,0.415,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Summit_Trust_Lambda_Group,Meridian_Foundation_Mu,0.0,0.213,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Summit_Trust_Lambda_Group,Meridian_Foundation_Mu_Group,0.143,0.34,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Summit_Trust_Lambda_Group,Vanguard_Alliance_Nu,0.0,0.178,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Summit_Trust_Lambda_Group,Vanguard_Alliance_Nu_Group,0.143,0.392,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Pioneer_Society_Kappa,Pioneer_Society_Kappa_Group,0.75,0.875,auto_merge,merge,merge,correct_auto_merge,True,true_alias
Pioneer_Society_Kappa,Kappa_Pioneer_Network,0.5,0.524,refer_to_human,do_not_merge,merge,referred_true_alias,False,true_alias
Pioneer_Society_Kappa,Anchor_Union_Zeta,0.0,0.368,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Pioneer_Society_Kappa,Anchor_Union_Zeta_Group,0.0,0.364,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Pioneer_Society_Kappa,Beacon_Partnership_Eta,0.0,0.372,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Pioneer_Society_Kappa,Beacon_Partnership_Eta_Group,0.0,0.367,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Pioneer_Society_Kappa,Cardinal_Assembly_Iota,0.0,0.186,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Pioneer_Society_Kappa,Cardinal_Assembly_Iota_Group,0.0,0.204,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Pioneer_Society_Kappa,Meridian_Foundation_Mu,0.0,0.186,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Pioneer_Society_Kappa,Meridian_Foundation_Mu_Group,0.0,0.245,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Pioneer_Society_Kappa,Vanguard_Alliance_Nu,0.0,0.195,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Pioneer_Society_Kappa,Vanguard_Alliance_Nu_Group,0.0,0.043,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Pioneer_Society_Kappa_Group,Kappa_Pioneer_Network,0.4,0.458,refer_to_human,do_not_merge,merge,referred_true_alias,False,true_alias
Pioneer_Society_Kappa_Group,Anchor_Union_Zeta,0.0,0.318,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Pioneer_Society_Kappa_Group,Anchor_Union_Zeta_Group,0.143,0.52,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Pioneer_Society_Kappa_Group,Beacon_Partnership_Eta,0.0,0.327,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Pioneer_Society_Kappa_Group,Beacon_Partnership_Eta_Group,0.143,0.509,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Pioneer_Society_Kappa_Group,Cardinal_Assembly_Iota,0.0,0.163,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Pioneer_Society_Kappa_Group,Cardinal_Assembly_Iota_Group,0.143,0.364,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Pioneer_Society_Kappa_Group,Meridian_Foundation_Mu,0.0,0.204,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Pioneer_Society_Kappa_Group,Meridian_Foundation_Mu_Group,0.143,0.364,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Pioneer_Society_Kappa_Group,Vanguard_Alliance_Nu,0.0,0.213,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Pioneer_Society_Kappa_Group,Vanguard_Alliance_Nu_Group,0.143,0.377,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Kappa_Pioneer_Network,Anchor_Union_Zeta,0.0,0.421,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Kappa_Pioneer_Network,Anchor_Union_Zeta_Group,0.0,0.409,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Kappa_Pioneer_Network,Beacon_Partnership_Eta,0.0,0.419,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Kappa_Pioneer_Network,Beacon_Partnership_Eta_Group,0.0,0.408,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Kappa_Pioneer_Network,Cardinal_Assembly_Iota,0.0,0.279,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Kappa_Pioneer_Network,Cardinal_Assembly_Iota_Group,0.0,0.163,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Kappa_Pioneer_Network,Meridian_Foundation_Mu,0.0,0.279,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Kappa_Pioneer_Network,Meridian_Foundation_Mu_Group,0.0,0.286,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Kappa_Pioneer_Network,Vanguard_Alliance_Nu,0.0,0.39,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Kappa_Pioneer_Network,Vanguard_Alliance_Nu_Group,0.0,0.383,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Anchor_Union_Zeta,Anchor_Union_Zeta_Group,0.75,0.85,auto_merge,merge,merge,correct_auto_merge,True,true_alias
Anchor_Union_Zeta,Beacon_Partnership_Eta,0.0,0.41,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
Anchor_Union_Zeta,Beacon_Partnership_Eta_Group,0.0,0.356,keep_separate,do_not_merge,do_not_merge,correct_keep_separate,True,false_friend
